2020-10-06 11:04:53,459 SSD INFO: Using 1 GPUs
2020-10-06 11:04:53,459 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2020-10-06 11:04:53,459 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2020-10-06 11:04:53,459 SSD INFO: 
MODEL:
  NUM_CLASSES: 6 #NUM_CLASSES: 21 **modify-ganyongdong-2020.10.5
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", ) ## TRAIN: ("voc_2007_trainval", "voc_2012_trainval") **modify-ganyongdong-2020.10.5
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 60000
  LR_STEPS: [30000, 50000]
  GAMMA: 0.1
  BATCH_SIZE: 32
  LR: 5e-4

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'

2020-10-06 11:04:53,459 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval',)
DATA_LOADER:
  NUM_WORKERS: 8
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 6
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 32
  GAMMA: 0.1
  LR: 0.0005
  LR_STEPS: [30000, 50000]
  MAX_ITER: 60000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 10
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2020-10-06 11:04:55,666 SSD.trainer INFO: No checkpoint found.
2020-10-06 11:04:55,672 SSD.trainer INFO: Start training ...
2020-10-06 11:05:09,567 SSD.trainer INFO: iter: 000010, lr: 0.00017, total_loss: 18.163 (18.163), reg_loss: 3.598 (3.598), cls_loss: 14.566 (14.566), time: 1.383 (1.383), eta: 23:02:40
2020-10-06 11:12:09,927 SSD.trainer INFO: iter: 001000, lr: 0.00050, total_loss: 5.023 (6.333), reg_loss: 1.805 (2.205), cls_loss: 3.217 (4.129), time: 0.425 (0.434), eta: 7:06:57
2020-10-06 11:12:13,955 SSD.trainer INFO: iter: 001010, lr: 0.00050, total_loss: 4.909 (6.319), reg_loss: 1.739 (2.200), cls_loss: 3.170 (4.119), time: 0.403 (0.434), eta: 7:06:34
2020-10-06 11:12:18,204 SSD.trainer INFO: iter: 001020, lr: 0.00050, total_loss: 4.991 (6.306), reg_loss: 1.775 (2.196), cls_loss: 3.216 (4.110), time: 0.425 (0.434), eta: 7:06:24
2020-10-06 11:12:22,454 SSD.trainer INFO: iter: 001030, lr: 0.00050, total_loss: 4.999 (6.294), reg_loss: 1.766 (2.192), cls_loss: 3.233 (4.102), time: 0.425 (0.434), eta: 7:06:15
2020-10-06 11:12:26,700 SSD.trainer INFO: iter: 001040, lr: 0.00050, total_loss: 4.986 (6.281), reg_loss: 1.774 (2.188), cls_loss: 3.212 (4.093), time: 0.425 (0.434), eta: 7:06:06
2020-10-06 11:12:30,923 SSD.trainer INFO: iter: 001050, lr: 0.00050, total_loss: 4.845 (6.267), reg_loss: 1.690 (2.183), cls_loss: 3.154 (4.084), time: 0.422 (0.434), eta: 7:05:55
2020-10-06 11:12:35,186 SSD.trainer INFO: iter: 001060, lr: 0.00050, total_loss: 4.809 (6.254), reg_loss: 1.678 (2.178), cls_loss: 3.131 (4.075), time: 0.426 (0.433), eta: 7:05:47
2020-10-06 11:12:39,434 SSD.trainer INFO: iter: 001070, lr: 0.00050, total_loss: 4.904 (6.241), reg_loss: 1.726 (2.174), cls_loss: 3.179 (4.067), time: 0.425 (0.433), eta: 7:05:37
2020-10-06 11:12:43,482 SSD.trainer INFO: iter: 001080, lr: 0.00050, total_loss: 4.795 (6.228), reg_loss: 1.688 (2.170), cls_loss: 3.107 (4.058), time: 0.405 (0.433), eta: 7:05:18
2020-10-06 11:12:47,742 SSD.trainer INFO: iter: 001090, lr: 0.00050, total_loss: 4.774 (6.214), reg_loss: 1.616 (2.164), cls_loss: 3.157 (4.050), time: 0.426 (0.433), eta: 7:05:09
2020-10-06 11:12:51,990 SSD.trainer INFO: iter: 001100, lr: 0.00050, total_loss: 4.794 (6.201), reg_loss: 1.671 (2.160), cls_loss: 3.123 (4.041), time: 0.425 (0.433), eta: 7:05:01
2020-10-06 11:12:56,248 SSD.trainer INFO: iter: 001110, lr: 0.00050, total_loss: 4.705 (6.188), reg_loss: 1.616 (2.155), cls_loss: 3.089 (4.033), time: 0.426 (0.433), eta: 7:04:52
2020-10-06 11:13:00,470 SSD.trainer INFO: iter: 001120, lr: 0.00050, total_loss: 4.693 (6.175), reg_loss: 1.604 (2.150), cls_loss: 3.089 (4.024), time: 0.422 (0.433), eta: 7:04:43
2020-10-06 11:13:04,712 SSD.trainer INFO: iter: 001130, lr: 0.00050, total_loss: 4.817 (6.163), reg_loss: 1.679 (2.146), cls_loss: 3.138 (4.017), time: 0.424 (0.433), eta: 7:04:34
2020-10-06 11:13:08,755 SSD.trainer INFO: iter: 001140, lr: 0.00050, total_loss: 4.766 (6.150), reg_loss: 1.685 (2.142), cls_loss: 3.081 (4.008), time: 0.404 (0.432), eta: 7:04:15
2020-10-06 11:13:13,038 SSD.trainer INFO: iter: 001150, lr: 0.00050, total_loss: 4.618 (6.137), reg_loss: 1.570 (2.137), cls_loss: 3.048 (4.000), time: 0.428 (0.432), eta: 7:04:08
2020-10-06 11:13:17,292 SSD.trainer INFO: iter: 001160, lr: 0.00050, total_loss: 4.704 (6.125), reg_loss: 1.614 (2.132), cls_loss: 3.090 (3.992), time: 0.425 (0.432), eta: 7:04:00
2020-10-06 11:13:21,522 SSD.trainer INFO: iter: 001170, lr: 0.00050, total_loss: 4.783 (6.113), reg_loss: 1.649 (2.128), cls_loss: 3.134 (3.985), time: 0.423 (0.432), eta: 7:03:51
2020-10-06 11:13:25,763 SSD.trainer INFO: iter: 001180, lr: 0.00050, total_loss: 4.818 (6.102), reg_loss: 1.659 (2.124), cls_loss: 3.159 (3.978), time: 0.424 (0.432), eta: 7:03:43
2020-10-06 11:13:30,007 SSD.trainer INFO: iter: 001190, lr: 0.00050, total_loss: 4.713 (6.090), reg_loss: 1.614 (2.120), cls_loss: 3.099 (3.970), time: 0.424 (0.432), eta: 7:03:35
2020-10-06 11:13:34,050 SSD.trainer INFO: iter: 001200, lr: 0.00050, total_loss: 4.833 (6.080), reg_loss: 1.678 (2.116), cls_loss: 3.155 (3.964), time: 0.404 (0.432), eta: 7:03:17
2020-10-06 11:13:38,283 SSD.trainer INFO: iter: 001210, lr: 0.00050, total_loss: 4.635 (6.068), reg_loss: 1.558 (2.112), cls_loss: 3.077 (3.956), time: 0.423 (0.432), eta: 7:03:08
2020-10-06 11:13:42,527 SSD.trainer INFO: iter: 001220, lr: 0.00050, total_loss: 4.642 (6.056), reg_loss: 1.585 (2.107), cls_loss: 3.057 (3.949), time: 0.424 (0.432), eta: 7:03:00
2020-10-06 11:13:46,778 SSD.trainer INFO: iter: 001230, lr: 0.00050, total_loss: 4.558 (6.044), reg_loss: 1.539 (2.103), cls_loss: 3.019 (3.941), time: 0.425 (0.432), eta: 7:02:53
2020-10-06 11:13:51,023 SSD.trainer INFO: iter: 001240, lr: 0.00050, total_loss: 4.696 (6.033), reg_loss: 1.612 (2.099), cls_loss: 3.084 (3.934), time: 0.425 (0.432), eta: 7:02:45
2020-10-06 11:13:55,253 SSD.trainer INFO: iter: 001250, lr: 0.00050, total_loss: 4.568 (6.022), reg_loss: 1.519 (2.094), cls_loss: 3.048 (3.927), time: 0.423 (0.432), eta: 7:02:37
2020-10-06 11:13:59,427 SSD.trainer INFO: iter: 001260, lr: 0.00050, total_loss: 4.434 (6.009), reg_loss: 1.481 (2.089), cls_loss: 2.953 (3.920), time: 0.417 (0.431), eta: 7:02:26
2020-10-06 11:14:03,533 SSD.trainer INFO: iter: 001270, lr: 0.00050, total_loss: 4.703 (5.999), reg_loss: 1.619 (2.086), cls_loss: 3.084 (3.913), time: 0.411 (0.431), eta: 7:02:12
2020-10-06 11:14:07,771 SSD.trainer INFO: iter: 001280, lr: 0.00050, total_loss: 4.689 (5.988), reg_loss: 1.615 (2.082), cls_loss: 3.074 (3.907), time: 0.424 (0.431), eta: 7:02:04
2020-10-06 11:14:12,013 SSD.trainer INFO: iter: 001290, lr: 0.00050, total_loss: 4.766 (5.979), reg_loss: 1.673 (2.079), cls_loss: 3.093 (3.900), time: 0.424 (0.431), eta: 7:01:56
2020-10-06 11:14:16,265 SSD.trainer INFO: iter: 001300, lr: 0.00050, total_loss: 4.581 (5.968), reg_loss: 1.571 (2.075), cls_loss: 3.011 (3.893), time: 0.425 (0.431), eta: 7:01:49
2020-10-06 11:14:20,478 SSD.trainer INFO: iter: 001310, lr: 0.00050, total_loss: 4.529 (5.957), reg_loss: 1.532 (2.071), cls_loss: 2.997 (3.887), time: 0.421 (0.431), eta: 7:01:41
2020-10-06 11:14:24,703 SSD.trainer INFO: iter: 001320, lr: 0.00050, total_loss: 4.487 (5.946), reg_loss: 1.480 (2.066), cls_loss: 3.007 (3.880), time: 0.422 (0.431), eta: 7:01:33
2020-10-06 11:14:28,746 SSD.trainer INFO: iter: 001330, lr: 0.00050, total_loss: 4.485 (5.935), reg_loss: 1.492 (2.062), cls_loss: 2.993 (3.873), time: 0.404 (0.431), eta: 7:01:16
2020-10-06 11:14:32,987 SSD.trainer INFO: iter: 001340, lr: 0.00050, total_loss: 4.530 (5.925), reg_loss: 1.541 (2.058), cls_loss: 2.989 (3.867), time: 0.424 (0.431), eta: 7:01:09
2020-10-06 11:14:37,226 SSD.trainer INFO: iter: 001350, lr: 0.00050, total_loss: 4.499 (5.914), reg_loss: 1.518 (2.054), cls_loss: 2.981 (3.860), time: 0.424 (0.431), eta: 7:01:02
2020-10-06 11:14:41,456 SSD.trainer INFO: iter: 001360, lr: 0.00050, total_loss: 4.430 (5.903), reg_loss: 1.512 (2.050), cls_loss: 2.917 (3.853), time: 0.423 (0.431), eta: 7:00:54
2020-10-06 11:14:45,702 SSD.trainer INFO: iter: 001370, lr: 0.00050, total_loss: 4.508 (5.893), reg_loss: 1.503 (2.046), cls_loss: 3.004 (3.847), time: 0.425 (0.431), eta: 7:00:47
2020-10-06 11:14:49,931 SSD.trainer INFO: iter: 001380, lr: 0.00050, total_loss: 4.358 (5.882), reg_loss: 1.424 (2.042), cls_loss: 2.934 (3.840), time: 0.423 (0.431), eta: 7:00:40
2020-10-06 11:14:53,954 SSD.trainer INFO: iter: 001390, lr: 0.00050, total_loss: 4.375 (5.871), reg_loss: 1.444 (2.037), cls_loss: 2.931 (3.834), time: 0.402 (0.430), eta: 7:00:24
2020-10-06 11:14:58,196 SSD.trainer INFO: iter: 001400, lr: 0.00050, total_loss: 4.346 (5.860), reg_loss: 1.423 (2.033), cls_loss: 2.923 (3.827), time: 0.424 (0.430), eta: 7:00:17
2020-10-06 11:15:02,445 SSD.trainer INFO: iter: 001410, lr: 0.00050, total_loss: 4.456 (5.850), reg_loss: 1.469 (2.029), cls_loss: 2.987 (3.821), time: 0.425 (0.430), eta: 7:00:10
2020-10-06 11:15:06,683 SSD.trainer INFO: iter: 001420, lr: 0.00050, total_loss: 4.491 (5.841), reg_loss: 1.480 (2.025), cls_loss: 3.011 (3.816), time: 0.424 (0.430), eta: 7:00:03
2020-10-06 11:15:10,950 SSD.trainer INFO: iter: 001430, lr: 0.00050, total_loss: 4.354 (5.830), reg_loss: 1.450 (2.021), cls_loss: 2.904 (3.809), time: 0.427 (0.430), eta: 6:59:57
2020-10-06 11:15:15,159 SSD.trainer INFO: iter: 001440, lr: 0.00050, total_loss: 4.445 (5.821), reg_loss: 1.469 (2.017), cls_loss: 2.976 (3.803), time: 0.421 (0.430), eta: 6:59:49
2020-10-06 11:15:19,196 SSD.trainer INFO: iter: 001450, lr: 0.00050, total_loss: 4.410 (5.811), reg_loss: 1.442 (2.013), cls_loss: 2.968 (3.798), time: 0.404 (0.430), eta: 6:59:34
2020-10-06 11:15:23,439 SSD.trainer INFO: iter: 001460, lr: 0.00050, total_loss: 4.377 (5.801), reg_loss: 1.399 (2.009), cls_loss: 2.977 (3.792), time: 0.424 (0.430), eta: 6:59:28
2020-10-06 11:15:27,674 SSD.trainer INFO: iter: 001470, lr: 0.00050, total_loss: 4.350 (5.791), reg_loss: 1.409 (2.005), cls_loss: 2.941 (3.786), time: 0.424 (0.430), eta: 6:59:21
2020-10-06 11:15:31,933 SSD.trainer INFO: iter: 001480, lr: 0.00050, total_loss: 4.341 (5.781), reg_loss: 1.424 (2.001), cls_loss: 2.917 (3.780), time: 0.426 (0.430), eta: 6:59:15
2020-10-06 11:15:36,160 SSD.trainer INFO: iter: 001490, lr: 0.00050, total_loss: 4.344 (5.772), reg_loss: 1.416 (1.997), cls_loss: 2.928 (3.775), time: 0.423 (0.430), eta: 6:59:08
2020-10-06 11:15:40,390 SSD.trainer INFO: iter: 001500, lr: 0.00050, total_loss: 4.243 (5.762), reg_loss: 1.362 (1.993), cls_loss: 2.881 (3.769), time: 0.423 (0.430), eta: 6:59:01
2020-10-06 11:15:44,617 SSD.trainer INFO: iter: 001510, lr: 0.00050, total_loss: 4.296 (5.752), reg_loss: 1.414 (1.989), cls_loss: 2.882 (3.763), time: 0.423 (0.430), eta: 6:58:54
2020-10-06 11:15:48,654 SSD.trainer INFO: iter: 001520, lr: 0.00050, total_loss: 4.415 (5.743), reg_loss: 1.469 (1.986), cls_loss: 2.947 (3.757), time: 0.404 (0.430), eta: 6:58:40
2020-10-06 11:15:52,900 SSD.trainer INFO: iter: 001530, lr: 0.00050, total_loss: 4.338 (5.734), reg_loss: 1.431 (1.982), cls_loss: 2.907 (3.752), time: 0.425 (0.430), eta: 6:58:33
2020-10-06 11:15:57,123 SSD.trainer INFO: iter: 001540, lr: 0.00050, total_loss: 4.269 (5.724), reg_loss: 1.370 (1.978), cls_loss: 2.899 (3.746), time: 0.422 (0.429), eta: 6:58:26
2020-10-06 11:16:01,363 SSD.trainer INFO: iter: 001550, lr: 0.00050, total_loss: 4.246 (5.715), reg_loss: 1.388 (1.974), cls_loss: 2.859 (3.741), time: 0.424 (0.429), eta: 6:58:20
2020-10-06 11:16:05,597 SSD.trainer INFO: iter: 001560, lr: 0.00050, total_loss: 4.257 (5.705), reg_loss: 1.375 (1.970), cls_loss: 2.881 (3.735), time: 0.423 (0.429), eta: 6:58:13
2020-10-06 11:16:09,822 SSD.trainer INFO: iter: 001570, lr: 0.00050, total_loss: 4.091 (5.695), reg_loss: 1.320 (1.966), cls_loss: 2.772 (3.729), time: 0.423 (0.429), eta: 6:58:07
2020-10-06 11:16:13,858 SSD.trainer INFO: iter: 001580, lr: 0.00050, total_loss: 4.268 (5.686), reg_loss: 1.436 (1.963), cls_loss: 2.833 (3.723), time: 0.404 (0.429), eta: 6:57:53
2020-10-06 11:16:18,091 SSD.trainer INFO: iter: 001590, lr: 0.00050, total_loss: 4.252 (5.677), reg_loss: 1.397 (1.959), cls_loss: 2.855 (3.718), time: 0.423 (0.429), eta: 6:57:46
2020-10-06 11:16:22,326 SSD.trainer INFO: iter: 001600, lr: 0.00050, total_loss: 4.318 (5.669), reg_loss: 1.409 (1.956), cls_loss: 2.909 (3.713), time: 0.424 (0.429), eta: 6:57:40
2020-10-06 11:16:26,552 SSD.trainer INFO: iter: 001610, lr: 0.00050, total_loss: 4.310 (5.660), reg_loss: 1.383 (1.952), cls_loss: 2.927 (3.708), time: 0.423 (0.429), eta: 6:57:33
2020-10-06 11:16:30,770 SSD.trainer INFO: iter: 001620, lr: 0.00050, total_loss: 4.193 (5.651), reg_loss: 1.344 (1.949), cls_loss: 2.849 (3.703), time: 0.422 (0.429), eta: 6:57:26
2020-10-06 11:16:35,039 SSD.trainer INFO: iter: 001630, lr: 0.00050, total_loss: 4.254 (5.643), reg_loss: 1.368 (1.945), cls_loss: 2.886 (3.698), time: 0.427 (0.429), eta: 6:57:21
2020-10-06 11:16:39,074 SSD.trainer INFO: iter: 001640, lr: 0.00050, total_loss: 4.156 (5.634), reg_loss: 1.303 (1.941), cls_loss: 2.852 (3.692), time: 0.403 (0.429), eta: 6:57:08
2020-10-06 11:16:43,301 SSD.trainer INFO: iter: 001650, lr: 0.00050, total_loss: 4.204 (5.625), reg_loss: 1.345 (1.937), cls_loss: 2.860 (3.687), time: 0.423 (0.429), eta: 6:57:01
2020-10-06 11:16:47,533 SSD.trainer INFO: iter: 001660, lr: 0.00050, total_loss: 4.020 (5.615), reg_loss: 1.242 (1.933), cls_loss: 2.778 (3.682), time: 0.423 (0.429), eta: 6:56:55
2020-10-06 11:16:51,779 SSD.trainer INFO: iter: 001670, lr: 0.00050, total_loss: 3.976 (5.605), reg_loss: 1.236 (1.929), cls_loss: 2.740 (3.676), time: 0.425 (0.429), eta: 6:56:49
2020-10-06 11:16:56,002 SSD.trainer INFO: iter: 001680, lr: 0.00050, total_loss: 4.165 (5.597), reg_loss: 1.321 (1.925), cls_loss: 2.843 (3.671), time: 0.422 (0.429), eta: 6:56:43
2020-10-06 11:17:00,227 SSD.trainer INFO: iter: 001690, lr: 0.00050, total_loss: 4.268 (5.589), reg_loss: 1.392 (1.922), cls_loss: 2.876 (3.667), time: 0.422 (0.429), eta: 6:56:36
2020-10-06 11:17:04,459 SSD.trainer INFO: iter: 001700, lr: 0.00050, total_loss: 4.268 (5.581), reg_loss: 1.409 (1.919), cls_loss: 2.859 (3.662), time: 0.423 (0.429), eta: 6:56:30
2020-10-06 11:17:08,489 SSD.trainer INFO: iter: 001710, lr: 0.00050, total_loss: 4.197 (5.573), reg_loss: 1.369 (1.916), cls_loss: 2.828 (3.657), time: 0.403 (0.429), eta: 6:56:17
2020-10-06 11:17:12,711 SSD.trainer INFO: iter: 001720, lr: 0.00050, total_loss: 4.106 (5.565), reg_loss: 1.339 (1.913), cls_loss: 2.766 (3.652), time: 0.422 (0.428), eta: 6:56:11
2020-10-06 11:17:16,955 SSD.trainer INFO: iter: 001730, lr: 0.00050, total_loss: 4.035 (5.556), reg_loss: 1.286 (1.909), cls_loss: 2.749 (3.647), time: 0.424 (0.428), eta: 6:56:05
2020-10-06 11:17:21,186 SSD.trainer INFO: iter: 001740, lr: 0.00050, total_loss: 4.023 (5.547), reg_loss: 1.278 (1.905), cls_loss: 2.745 (3.641), time: 0.423 (0.428), eta: 6:55:59
2020-10-06 11:17:25,403 SSD.trainer INFO: iter: 001750, lr: 0.00050, total_loss: 4.059 (5.538), reg_loss: 1.262 (1.902), cls_loss: 2.798 (3.637), time: 0.422 (0.428), eta: 6:55:53
2020-10-06 11:17:29,646 SSD.trainer INFO: iter: 001760, lr: 0.00050, total_loss: 4.120 (5.530), reg_loss: 1.303 (1.898), cls_loss: 2.818 (3.632), time: 0.424 (0.428), eta: 6:55:47
2020-10-06 11:17:33,670 SSD.trainer INFO: iter: 001770, lr: 0.00050, total_loss: 4.099 (5.522), reg_loss: 1.315 (1.895), cls_loss: 2.784 (3.627), time: 0.402 (0.428), eta: 6:55:34
2020-10-06 11:17:37,908 SSD.trainer INFO: iter: 001780, lr: 0.00050, total_loss: 4.042 (5.514), reg_loss: 1.279 (1.892), cls_loss: 2.763 (3.622), time: 0.424 (0.428), eta: 6:55:28
2020-10-06 11:17:42,157 SSD.trainer INFO: iter: 001790, lr: 0.00050, total_loss: 4.108 (5.506), reg_loss: 1.329 (1.888), cls_loss: 2.778 (3.618), time: 0.425 (0.428), eta: 6:55:23
2020-10-06 11:17:46,387 SSD.trainer INFO: iter: 001800, lr: 0.00050, total_loss: 4.068 (5.498), reg_loss: 1.302 (1.885), cls_loss: 2.766 (3.613), time: 0.423 (0.428), eta: 6:55:17
2020-10-06 11:17:50,618 SSD.trainer INFO: iter: 001810, lr: 0.00050, total_loss: 4.012 (5.490), reg_loss: 1.257 (1.882), cls_loss: 2.755 (3.608), time: 0.423 (0.428), eta: 6:55:11
2020-10-06 11:17:54,858 SSD.trainer INFO: iter: 001820, lr: 0.00050, total_loss: 4.142 (5.482), reg_loss: 1.331 (1.879), cls_loss: 2.811 (3.604), time: 0.424 (0.428), eta: 6:55:06
2020-10-06 11:17:58,883 SSD.trainer INFO: iter: 001830, lr: 0.00050, total_loss: 4.288 (5.476), reg_loss: 1.413 (1.876), cls_loss: 2.875 (3.600), time: 0.403 (0.428), eta: 6:54:53
2020-10-06 11:18:03,134 SSD.trainer INFO: iter: 001840, lr: 0.00050, total_loss: 4.080 (5.468), reg_loss: 1.307 (1.873), cls_loss: 2.772 (3.595), time: 0.425 (0.428), eta: 6:54:48
2020-10-06 11:18:07,374 SSD.trainer INFO: iter: 001850, lr: 0.00050, total_loss: 3.886 (5.460), reg_loss: 1.181 (1.869), cls_loss: 2.706 (3.590), time: 0.424 (0.428), eta: 6:54:43
2020-10-06 11:18:11,616 SSD.trainer INFO: iter: 001860, lr: 0.00050, total_loss: 3.931 (5.452), reg_loss: 1.207 (1.866), cls_loss: 2.724 (3.586), time: 0.424 (0.428), eta: 6:54:37
2020-10-06 11:18:15,861 SSD.trainer INFO: iter: 001870, lr: 0.00050, total_loss: 3.875 (5.443), reg_loss: 1.215 (1.862), cls_loss: 2.660 (3.581), time: 0.425 (0.428), eta: 6:54:32
2020-10-06 11:18:20,102 SSD.trainer INFO: iter: 001880, lr: 0.00050, total_loss: 3.844 (5.435), reg_loss: 1.175 (1.859), cls_loss: 2.670 (3.576), time: 0.424 (0.428), eta: 6:54:26
2020-10-06 11:18:24,271 SSD.trainer INFO: iter: 001890, lr: 0.00050, total_loss: 3.936 (5.427), reg_loss: 1.213 (1.855), cls_loss: 2.723 (3.571), time: 0.417 (0.428), eta: 6:54:19
2020-10-06 11:18:28,367 SSD.trainer INFO: iter: 001900, lr: 0.00050, total_loss: 3.913 (5.419), reg_loss: 1.218 (1.852), cls_loss: 2.695 (3.567), time: 0.410 (0.428), eta: 6:54:09
2020-10-06 11:18:32,596 SSD.trainer INFO: iter: 001910, lr: 0.00050, total_loss: 3.870 (5.411), reg_loss: 1.177 (1.848), cls_loss: 2.693 (3.562), time: 0.423 (0.428), eta: 6:54:03
2020-10-06 11:18:36,839 SSD.trainer INFO: iter: 001920, lr: 0.00050, total_loss: 3.909 (5.403), reg_loss: 1.214 (1.845), cls_loss: 2.695 (3.558), time: 0.424 (0.428), eta: 6:53:58
2020-10-06 11:18:41,073 SSD.trainer INFO: iter: 001930, lr: 0.00050, total_loss: 3.852 (5.395), reg_loss: 1.184 (1.842), cls_loss: 2.668 (3.553), time: 0.423 (0.428), eta: 6:53:52
2020-10-06 11:18:45,306 SSD.trainer INFO: iter: 001940, lr: 0.00050, total_loss: 3.833 (5.387), reg_loss: 1.161 (1.838), cls_loss: 2.672 (3.549), time: 0.423 (0.428), eta: 6:53:47
2020-10-06 11:18:49,546 SSD.trainer INFO: iter: 001950, lr: 0.00050, total_loss: 3.859 (5.379), reg_loss: 1.176 (1.835), cls_loss: 2.683 (3.544), time: 0.424 (0.428), eta: 6:53:41
2020-10-06 11:18:53,596 SSD.trainer INFO: iter: 001960, lr: 0.00050, total_loss: 3.801 (5.371), reg_loss: 1.162 (1.831), cls_loss: 2.639 (3.540), time: 0.405 (0.427), eta: 6:53:30
2020-10-06 11:18:57,819 SSD.trainer INFO: iter: 001970, lr: 0.00050, total_loss: 4.030 (5.364), reg_loss: 1.297 (1.829), cls_loss: 2.732 (3.535), time: 0.422 (0.427), eta: 6:53:25
2020-10-06 11:19:02,043 SSD.trainer INFO: iter: 001980, lr: 0.00050, total_loss: 3.926 (5.357), reg_loss: 1.214 (1.825), cls_loss: 2.712 (3.531), time: 0.422 (0.427), eta: 6:53:19
2020-10-06 11:19:06,302 SSD.trainer INFO: iter: 001990, lr: 0.00050, total_loss: 4.073 (5.350), reg_loss: 1.299 (1.823), cls_loss: 2.774 (3.527), time: 0.426 (0.427), eta: 6:53:14
2020-10-06 11:19:10,550 SSD.trainer INFO: iter: 002000, lr: 0.00050, total_loss: 3.888 (5.343), reg_loss: 1.212 (1.820), cls_loss: 2.677 (3.523), time: 0.425 (0.427), eta: 6:53:09
2020-10-06 11:19:14,775 SSD.trainer INFO: iter: 002010, lr: 0.00050, total_loss: 3.873 (5.336), reg_loss: 1.213 (1.817), cls_loss: 2.661 (3.519), time: 0.423 (0.427), eta: 6:53:03
2020-10-06 11:19:18,823 SSD.trainer INFO: iter: 002020, lr: 0.00050, total_loss: 3.965 (5.329), reg_loss: 1.251 (1.814), cls_loss: 2.714 (3.515), time: 0.405 (0.427), eta: 6:52:53
2020-10-06 11:19:23,058 SSD.trainer INFO: iter: 002030, lr: 0.00050, total_loss: 3.891 (5.322), reg_loss: 1.211 (1.811), cls_loss: 2.680 (3.511), time: 0.423 (0.427), eta: 6:52:47
2020-10-06 11:19:27,278 SSD.trainer INFO: iter: 002040, lr: 0.00050, total_loss: 3.804 (5.314), reg_loss: 1.171 (1.808), cls_loss: 2.633 (3.507), time: 0.422 (0.427), eta: 6:52:41
2020-10-06 11:19:31,514 SSD.trainer INFO: iter: 002050, lr: 0.00050, total_loss: 3.857 (5.307), reg_loss: 1.193 (1.805), cls_loss: 2.663 (3.502), time: 0.424 (0.427), eta: 6:52:36
2020-10-06 11:19:35,742 SSD.trainer INFO: iter: 002060, lr: 0.00050, total_loss: 3.817 (5.300), reg_loss: 1.181 (1.802), cls_loss: 2.636 (3.498), time: 0.423 (0.427), eta: 6:52:31
2020-10-06 11:19:39,974 SSD.trainer INFO: iter: 002070, lr: 0.00050, total_loss: 3.768 (5.293), reg_loss: 1.143 (1.799), cls_loss: 2.625 (3.494), time: 0.423 (0.427), eta: 6:52:25
2020-10-06 11:19:44,002 SSD.trainer INFO: iter: 002080, lr: 0.00050, total_loss: 3.854 (5.286), reg_loss: 1.192 (1.796), cls_loss: 2.662 (3.490), time: 0.403 (0.427), eta: 6:52:14
2020-10-06 11:19:48,226 SSD.trainer INFO: iter: 002090, lr: 0.00050, total_loss: 3.834 (5.279), reg_loss: 1.206 (1.793), cls_loss: 2.628 (3.486), time: 0.422 (0.427), eta: 6:52:09
2020-10-06 11:19:52,471 SSD.trainer INFO: iter: 002100, lr: 0.00050, total_loss: 3.750 (5.271), reg_loss: 1.152 (1.790), cls_loss: 2.598 (3.482), time: 0.425 (0.427), eta: 6:52:04
2020-10-06 11:19:56,674 SSD.trainer INFO: iter: 002110, lr: 0.00050, total_loss: 3.811 (5.265), reg_loss: 1.170 (1.787), cls_loss: 2.641 (3.478), time: 0.420 (0.427), eta: 6:51:58
