2020-10-08 21:55:27,681 SSD INFO: Using 2 GPUs
2020-10-08 21:55:27,681 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=True, eval_step=2500, local_rank=0, log_step=10, num_gpus=2, opts=['SOLVER.WARMUP_FACTOR', '0.03333', 'SOLVER.WARMUP_ITERS', '1000'], save_step=2500, skip_test=False, use_tensorboard=True)
2020-10-08 21:55:27,681 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2020-10-08 21:55:27,681 SSD INFO: 
MODEL:
  NUM_CLASSES: 7 #NUM_CLASSES: 21 **modify-ganyongdong-2020.10.5
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", ) ## TRAIN: ("voc_2007_trainval", "voc_2012_trainval") **modify-ganyongdong-2020.10.5
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 60000
  LR_STEPS: [30000, 50000]
  GAMMA: 0.1
  BATCH_SIZE: 32
  LR: 5e-4

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'

2020-10-08 21:55:27,682 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval',)
DATA_LOADER:
  NUM_WORKERS: 8
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 7
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 32
  GAMMA: 0.1
  LR: 0.0005
  LR_STEPS: [30000, 50000]
  MAX_ITER: 60000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.03333
  WARMUP_ITERS: 1000
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 10
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2020-10-08 21:55:27,970 SSD.trainer INFO: No checkpoint found.
2020-10-08 21:55:27,978 SSD.trainer INFO: Start training ...
2020-10-08 21:55:41,393 SSD.trainer INFO: iter: 000010, lr: 0.00004, total_loss: 22.065 (22.065), cls_loss: 18.336 (18.336), reg_loss: 3.729 (3.729), time: 1.331 (1.331), eta: 11:05:28
2020-10-08 22:39:02,301 SSD.trainer INFO: iter: 004240, lr: 0.00100, total_loss: 2.853 (4.395), cls_loss: 2.047 (3.012), reg_loss: 0.806 (1.383), time: 0.625 (0.617), eta: 4:24:42
2020-10-08 22:39:08,527 SSD.trainer INFO: iter: 004250, lr: 0.00100, total_loss: 2.862 (4.392), cls_loss: 2.066 (3.010), reg_loss: 0.796 (1.381), time: 0.623 (0.617), eta: 4:24:36
2020-10-08 22:39:14,342 SSD.trainer INFO: iter: 004260, lr: 0.00100, total_loss: 2.912 (4.388), cls_loss: 2.089 (3.008), reg_loss: 0.823 (1.380), time: 0.581 (0.616), eta: 4:24:28
2020-10-08 22:39:20,579 SSD.trainer INFO: iter: 004270, lr: 0.00100, total_loss: 2.844 (4.385), cls_loss: 2.046 (3.006), reg_loss: 0.799 (1.379), time: 0.624 (0.617), eta: 4:24:22
2020-10-08 22:39:26,807 SSD.trainer INFO: iter: 004280, lr: 0.00100, total_loss: 2.763 (4.381), cls_loss: 1.987 (3.003), reg_loss: 0.776 (1.377), time: 0.623 (0.617), eta: 4:24:17
2020-10-08 22:39:32,661 SSD.trainer INFO: iter: 004290, lr: 0.00100, total_loss: 2.744 (4.377), cls_loss: 1.985 (3.001), reg_loss: 0.759 (1.376), time: 0.585 (0.616), eta: 4:24:08
2020-10-08 22:39:38,891 SSD.trainer INFO: iter: 004300, lr: 0.00100, total_loss: 2.865 (4.373), cls_loss: 2.052 (2.999), reg_loss: 0.813 (1.375), time: 0.623 (0.616), eta: 4:24:03
2020-10-08 22:39:45,117 SSD.trainer INFO: iter: 004310, lr: 0.00100, total_loss: 2.885 (4.370), cls_loss: 2.069 (2.997), reg_loss: 0.817 (1.373), time: 0.623 (0.616), eta: 4:23:57
2020-10-08 22:39:51,230 SSD.trainer INFO: iter: 004320, lr: 0.00100, total_loss: 2.854 (4.367), cls_loss: 2.038 (2.994), reg_loss: 0.816 (1.372), time: 0.611 (0.616), eta: 4:23:50
2020-10-08 22:39:57,193 SSD.trainer INFO: iter: 004330, lr: 0.00100, total_loss: 2.808 (4.363), cls_loss: 2.028 (2.992), reg_loss: 0.780 (1.371), time: 0.596 (0.616), eta: 4:23:43
2020-10-08 22:40:03,422 SSD.trainer INFO: iter: 004340, lr: 0.00100, total_loss: 2.831 (4.359), cls_loss: 2.044 (2.990), reg_loss: 0.787 (1.369), time: 0.623 (0.616), eta: 4:23:37
2020-10-08 22:40:09,680 SSD.trainer INFO: iter: 004350, lr: 0.00100, total_loss: 2.900 (4.356), cls_loss: 2.084 (2.988), reg_loss: 0.816 (1.368), time: 0.626 (0.616), eta: 4:23:32
2020-10-08 22:40:15,480 SSD.trainer INFO: iter: 004360, lr: 0.00100, total_loss: 2.878 (4.353), cls_loss: 2.066 (2.986), reg_loss: 0.812 (1.367), time: 0.580 (0.616), eta: 4:23:23
2020-10-08 22:40:21,717 SSD.trainer INFO: iter: 004370, lr: 0.00100, total_loss: 2.814 (4.349), cls_loss: 2.023 (2.984), reg_loss: 0.790 (1.365), time: 0.624 (0.616), eta: 4:23:18
2020-10-08 22:40:27,964 SSD.trainer INFO: iter: 004380, lr: 0.00100, total_loss: 2.889 (4.346), cls_loss: 2.088 (2.982), reg_loss: 0.801 (1.364), time: 0.625 (0.616), eta: 4:23:12
2020-10-08 22:40:33,790 SSD.trainer INFO: iter: 004390, lr: 0.00100, total_loss: 2.766 (4.342), cls_loss: 1.999 (2.979), reg_loss: 0.768 (1.363), time: 0.583 (0.616), eta: 4:23:04
2020-10-08 22:40:40,041 SSD.trainer INFO: iter: 004400, lr: 0.00100, total_loss: 2.885 (4.339), cls_loss: 2.087 (2.977), reg_loss: 0.798 (1.362), time: 0.625 (0.616), eta: 4:22:58
2020-10-08 22:40:46,253 SSD.trainer INFO: iter: 004410, lr: 0.00100, total_loss: 2.818 (4.335), cls_loss: 2.028 (2.975), reg_loss: 0.790 (1.360), time: 0.621 (0.616), eta: 4:22:52
2020-10-08 22:40:52,073 SSD.trainer INFO: iter: 004420, lr: 0.00100, total_loss: 2.701 (4.332), cls_loss: 1.956 (2.973), reg_loss: 0.745 (1.359), time: 0.582 (0.616), eta: 4:22:44
2020-10-08 22:40:58,284 SSD.trainer INFO: iter: 004430, lr: 0.00100, total_loss: 2.825 (4.328), cls_loss: 2.046 (2.971), reg_loss: 0.779 (1.358), time: 0.621 (0.616), eta: 4:22:38
2020-10-08 22:41:04,521 SSD.trainer INFO: iter: 004440, lr: 0.00100, total_loss: 2.779 (4.325), cls_loss: 2.003 (2.969), reg_loss: 0.775 (1.356), time: 0.624 (0.616), eta: 4:22:33
2020-10-08 22:41:10,357 SSD.trainer INFO: iter: 004450, lr: 0.00100, total_loss: 2.855 (4.322), cls_loss: 2.044 (2.967), reg_loss: 0.812 (1.355), time: 0.584 (0.616), eta: 4:22:24
2020-10-08 22:41:16,589 SSD.trainer INFO: iter: 004460, lr: 0.00100, total_loss: 2.871 (4.318), cls_loss: 2.057 (2.964), reg_loss: 0.813 (1.354), time: 0.623 (0.616), eta: 4:22:19
2020-10-08 22:41:22,866 SSD.trainer INFO: iter: 004470, lr: 0.00100, total_loss: 2.755 (4.315), cls_loss: 1.976 (2.962), reg_loss: 0.778 (1.353), time: 0.628 (0.616), eta: 4:22:13
2020-10-08 22:41:28,953 SSD.trainer INFO: iter: 004480, lr: 0.00100, total_loss: 2.695 (4.311), cls_loss: 1.965 (2.960), reg_loss: 0.729 (1.351), time: 0.609 (0.616), eta: 4:22:07
2020-10-08 22:41:34,901 SSD.trainer INFO: iter: 004490, lr: 0.00100, total_loss: 2.924 (4.308), cls_loss: 2.103 (2.958), reg_loss: 0.821 (1.350), time: 0.595 (0.616), eta: 4:21:59
2020-10-08 22:41:41,131 SSD.trainer INFO: iter: 004500, lr: 0.00100, total_loss: 2.714 (4.305), cls_loss: 1.945 (2.956), reg_loss: 0.768 (1.349), time: 0.623 (0.616), eta: 4:21:53
2020-10-08 22:41:47,379 SSD.trainer INFO: iter: 004510, lr: 0.00100, total_loss: 2.789 (4.301), cls_loss: 2.014 (2.954), reg_loss: 0.775 (1.347), time: 0.625 (0.616), eta: 4:21:48
2020-10-08 22:41:53,213 SSD.trainer INFO: iter: 004520, lr: 0.00100, total_loss: 2.743 (4.298), cls_loss: 1.998 (2.952), reg_loss: 0.744 (1.346), time: 0.583 (0.616), eta: 4:21:40
2020-10-08 22:41:59,455 SSD.trainer INFO: iter: 004530, lr: 0.00100, total_loss: 2.805 (4.294), cls_loss: 2.020 (2.950), reg_loss: 0.785 (1.345), time: 0.624 (0.616), eta: 4:21:34
2020-10-08 22:42:05,694 SSD.trainer INFO: iter: 004540, lr: 0.00100, total_loss: 2.699 (4.291), cls_loss: 1.937 (2.947), reg_loss: 0.762 (1.344), time: 0.624 (0.616), eta: 4:21:28
2020-10-08 22:42:11,493 SSD.trainer INFO: iter: 004550, lr: 0.00100, total_loss: 2.798 (4.288), cls_loss: 2.007 (2.945), reg_loss: 0.791 (1.342), time: 0.580 (0.616), eta: 4:21:20
2020-10-08 22:42:17,709 SSD.trainer INFO: iter: 004560, lr: 0.00100, total_loss: 2.692 (4.284), cls_loss: 1.956 (2.943), reg_loss: 0.736 (1.341), time: 0.622 (0.616), eta: 4:21:14
2020-10-08 22:42:23,944 SSD.trainer INFO: iter: 004570, lr: 0.00100, total_loss: 2.768 (4.281), cls_loss: 1.993 (2.941), reg_loss: 0.776 (1.340), time: 0.623 (0.616), eta: 4:21:09
2020-10-08 22:42:29,781 SSD.trainer INFO: iter: 004580, lr: 0.00100, total_loss: 2.770 (4.278), cls_loss: 1.986 (2.939), reg_loss: 0.783 (1.339), time: 0.584 (0.616), eta: 4:21:01
2020-10-08 22:42:36,015 SSD.trainer INFO: iter: 004590, lr: 0.00100, total_loss: 2.831 (4.274), cls_loss: 2.060 (2.937), reg_loss: 0.771 (1.337), time: 0.623 (0.616), eta: 4:20:55
2020-10-08 22:42:42,259 SSD.trainer INFO: iter: 004600, lr: 0.00100, total_loss: 2.746 (4.271), cls_loss: 1.974 (2.935), reg_loss: 0.773 (1.336), time: 0.624 (0.616), eta: 4:20:49
2020-10-08 22:42:48,062 SSD.trainer INFO: iter: 004610, lr: 0.00100, total_loss: 2.716 (4.268), cls_loss: 1.966 (2.933), reg_loss: 0.749 (1.335), time: 0.580 (0.616), eta: 4:20:41
2020-10-08 22:42:54,291 SSD.trainer INFO: iter: 004620, lr: 0.00100, total_loss: 2.817 (4.265), cls_loss: 2.023 (2.931), reg_loss: 0.794 (1.334), time: 0.623 (0.616), eta: 4:20:35
2020-10-08 22:43:00,533 SSD.trainer INFO: iter: 004630, lr: 0.00100, total_loss: 2.766 (4.261), cls_loss: 2.008 (2.929), reg_loss: 0.759 (1.332), time: 0.624 (0.616), eta: 4:20:29
2020-10-08 22:43:06,636 SSD.trainer INFO: iter: 004640, lr: 0.00100, total_loss: 2.714 (4.258), cls_loss: 1.960 (2.927), reg_loss: 0.754 (1.331), time: 0.610 (0.616), eta: 4:20:23
2020-10-08 22:43:12,581 SSD.trainer INFO: iter: 004650, lr: 0.00100, total_loss: 2.847 (4.255), cls_loss: 2.047 (2.925), reg_loss: 0.800 (1.330), time: 0.594 (0.616), eta: 4:20:16
2020-10-08 22:43:18,814 SSD.trainer INFO: iter: 004660, lr: 0.00100, total_loss: 2.722 (4.252), cls_loss: 1.976 (2.923), reg_loss: 0.746 (1.329), time: 0.623 (0.616), eta: 4:20:10
2020-10-08 22:43:25,070 SSD.trainer INFO: iter: 004670, lr: 0.00100, total_loss: 2.808 (4.249), cls_loss: 2.041 (2.921), reg_loss: 0.767 (1.328), time: 0.626 (0.616), eta: 4:20:04
2020-10-08 22:43:30,871 SSD.trainer INFO: iter: 004680, lr: 0.00100, total_loss: 2.693 (4.245), cls_loss: 1.956 (2.919), reg_loss: 0.737 (1.326), time: 0.580 (0.616), eta: 4:19:56
2020-10-08 22:43:37,098 SSD.trainer INFO: iter: 004690, lr: 0.00100, total_loss: 2.743 (4.242), cls_loss: 1.987 (2.917), reg_loss: 0.756 (1.325), time: 0.623 (0.616), eta: 4:19:50
2020-10-08 22:43:43,327 SSD.trainer INFO: iter: 004700, lr: 0.00100, total_loss: 2.829 (4.239), cls_loss: 2.050 (2.915), reg_loss: 0.779 (1.324), time: 0.623 (0.616), eta: 4:19:45
2020-10-08 22:43:49,147 SSD.trainer INFO: iter: 004710, lr: 0.00100, total_loss: 2.770 (4.236), cls_loss: 2.001 (2.913), reg_loss: 0.769 (1.323), time: 0.582 (0.616), eta: 4:19:37
2020-10-08 22:43:55,403 SSD.trainer INFO: iter: 004720, lr: 0.00100, total_loss: 2.789 (4.233), cls_loss: 2.009 (2.911), reg_loss: 0.780 (1.322), time: 0.626 (0.616), eta: 4:19:31
2020-10-08 22:44:01,623 SSD.trainer INFO: iter: 004730, lr: 0.00100, total_loss: 2.729 (4.230), cls_loss: 1.970 (2.909), reg_loss: 0.759 (1.320), time: 0.622 (0.616), eta: 4:19:25
2020-10-08 22:44:07,452 SSD.trainer INFO: iter: 004740, lr: 0.00100, total_loss: 2.796 (4.227), cls_loss: 2.013 (2.907), reg_loss: 0.783 (1.319), time: 0.583 (0.616), eta: 4:19:17
2020-10-08 22:44:13,695 SSD.trainer INFO: iter: 004750, lr: 0.00100, total_loss: 2.755 (4.224), cls_loss: 2.003 (2.905), reg_loss: 0.752 (1.318), time: 0.624 (0.616), eta: 4:19:11
2020-10-08 22:44:19,939 SSD.trainer INFO: iter: 004760, lr: 0.00100, total_loss: 2.715 (4.220), cls_loss: 1.964 (2.904), reg_loss: 0.751 (1.317), time: 0.624 (0.616), eta: 4:19:06
2020-10-08 22:44:25,753 SSD.trainer INFO: iter: 004770, lr: 0.00100, total_loss: 2.723 (4.217), cls_loss: 1.969 (2.902), reg_loss: 0.755 (1.316), time: 0.581 (0.616), eta: 4:18:58
2020-10-08 22:44:31,995 SSD.trainer INFO: iter: 004780, lr: 0.00100, total_loss: 2.789 (4.214), cls_loss: 2.003 (2.900), reg_loss: 0.786 (1.315), time: 0.624 (0.616), eta: 4:18:52
2020-10-08 22:44:38,247 SSD.trainer INFO: iter: 004790, lr: 0.00100, total_loss: 2.673 (4.211), cls_loss: 1.950 (2.898), reg_loss: 0.722 (1.313), time: 0.625 (0.616), eta: 4:18:46
2020-10-08 22:44:44,335 SSD.trainer INFO: iter: 004800, lr: 0.00100, total_loss: 2.750 (4.208), cls_loss: 1.999 (2.896), reg_loss: 0.751 (1.312), time: 0.609 (0.616), eta: 4:18:40
2020-10-08 22:44:50,349 SSD.trainer INFO: iter: 004810, lr: 0.00100, total_loss: 2.686 (4.205), cls_loss: 1.928 (2.894), reg_loss: 0.758 (1.311), time: 0.601 (0.616), eta: 4:18:33
2020-10-08 22:44:56,570 SSD.trainer INFO: iter: 004820, lr: 0.00100, total_loss: 2.730 (4.202), cls_loss: 1.978 (2.892), reg_loss: 0.752 (1.310), time: 0.622 (0.616), eta: 4:18:27
2020-10-08 22:45:02,810 SSD.trainer INFO: iter: 004830, lr: 0.00100, total_loss: 2.778 (4.199), cls_loss: 2.001 (2.890), reg_loss: 0.777 (1.309), time: 0.624 (0.616), eta: 4:18:21
2020-10-08 22:45:08,623 SSD.trainer INFO: iter: 004840, lr: 0.00100, total_loss: 2.867 (4.196), cls_loss: 2.041 (2.888), reg_loss: 0.826 (1.308), time: 0.581 (0.616), eta: 4:18:13
2020-10-08 22:45:14,852 SSD.trainer INFO: iter: 004850, lr: 0.00100, total_loss: 2.667 (4.193), cls_loss: 1.948 (2.886), reg_loss: 0.719 (1.307), time: 0.623 (0.616), eta: 4:18:08
2020-10-08 22:45:21,076 SSD.trainer INFO: iter: 004860, lr: 0.00100, total_loss: 2.667 (4.190), cls_loss: 1.917 (2.884), reg_loss: 0.750 (1.305), time: 0.622 (0.616), eta: 4:18:02
2020-10-08 22:45:26,880 SSD.trainer INFO: iter: 004870, lr: 0.00100, total_loss: 2.705 (4.187), cls_loss: 1.970 (2.882), reg_loss: 0.735 (1.304), time: 0.580 (0.616), eta: 4:17:54
2020-10-08 22:45:33,116 SSD.trainer INFO: iter: 004880, lr: 0.00100, total_loss: 2.712 (4.184), cls_loss: 1.956 (2.881), reg_loss: 0.756 (1.303), time: 0.624 (0.616), eta: 4:17:48
2020-10-08 22:45:39,332 SSD.trainer INFO: iter: 004890, lr: 0.00100, total_loss: 2.651 (4.181), cls_loss: 1.923 (2.879), reg_loss: 0.728 (1.302), time: 0.622 (0.616), eta: 4:17:42
2020-10-08 22:45:45,158 SSD.trainer INFO: iter: 004900, lr: 0.00100, total_loss: 2.758 (4.178), cls_loss: 1.989 (2.877), reg_loss: 0.769 (1.301), time: 0.583 (0.616), eta: 4:17:34
2020-10-08 22:45:51,381 SSD.trainer INFO: iter: 004910, lr: 0.00100, total_loss: 2.574 (4.174), cls_loss: 1.882 (2.875), reg_loss: 0.692 (1.300), time: 0.622 (0.616), eta: 4:17:28
2020-10-08 22:45:57,621 SSD.trainer INFO: iter: 004920, lr: 0.00100, total_loss: 2.665 (4.171), cls_loss: 1.926 (2.873), reg_loss: 0.739 (1.298), time: 0.624 (0.616), eta: 4:17:23
2020-10-08 22:46:03,439 SSD.trainer INFO: iter: 004930, lr: 0.00100, total_loss: 2.727 (4.168), cls_loss: 1.976 (2.871), reg_loss: 0.751 (1.297), time: 0.582 (0.616), eta: 4:17:15
2020-10-08 22:46:09,653 SSD.trainer INFO: iter: 004940, lr: 0.00100, total_loss: 2.702 (4.165), cls_loss: 1.970 (2.869), reg_loss: 0.732 (1.296), time: 0.621 (0.616), eta: 4:17:09
2020-10-08 22:46:15,895 SSD.trainer INFO: iter: 004950, lr: 0.00100, total_loss: 2.711 (4.162), cls_loss: 1.950 (2.867), reg_loss: 0.761 (1.295), time: 0.624 (0.616), eta: 4:17:03
2020-10-08 22:46:21,993 SSD.trainer INFO: iter: 004960, lr: 0.00100, total_loss: 2.721 (4.160), cls_loss: 1.968 (2.866), reg_loss: 0.753 (1.294), time: 0.610 (0.616), eta: 4:16:57
2020-10-08 22:46:27,947 SSD.trainer INFO: iter: 004970, lr: 0.00100, total_loss: 2.605 (4.156), cls_loss: 1.886 (2.864), reg_loss: 0.718 (1.293), time: 0.595 (0.616), eta: 4:16:50
2020-10-08 22:46:34,162 SSD.trainer INFO: iter: 004980, lr: 0.00100, total_loss: 2.726 (4.154), cls_loss: 1.972 (2.862), reg_loss: 0.754 (1.292), time: 0.621 (0.616), eta: 4:16:44
2020-10-08 22:46:40,406 SSD.trainer INFO: iter: 004990, lr: 0.00100, total_loss: 2.610 (4.150), cls_loss: 1.903 (2.860), reg_loss: 0.707 (1.291), time: 0.624 (0.616), eta: 4:16:38
2020-10-08 22:46:46,243 SSD.trainer INFO: iter: 005000, lr: 0.00100, total_loss: 2.746 (4.148), cls_loss: 1.981 (2.858), reg_loss: 0.765 (1.290), time: 0.584 (0.616), eta: 4:16:30
2020-10-08 22:46:46,675 SSD.trainer INFO: Saving checkpoint to outputs/vgg_ssd300_voc0712/model_005000.pth
2020-10-08 22:46:48,363 SSD.inference INFO: Evaluating voc_2007_test dataset(1000 images):
2020-10-08 22:46:54,659 SSD.inference INFO: mAP: 0.8172
homofilt        : 0.8862
medifilt        : 0.6233
addnoise        : 0.9070
histgreq        : 0.7662
gausfilt        : 0.8524
prewshap        : 0.8679

2020-10-08 22:47:00,456 SSD.trainer INFO: iter: 005010, lr: 0.00100, total_loss: 2.612 (4.145), cls_loss: 1.868 (2.856), reg_loss: 0.743 (1.288), time: 1.421 (0.617), eta: 4:17:04
2020-10-08 22:47:06,718 SSD.trainer INFO: iter: 005020, lr: 0.00100, total_loss: 2.763 (4.142), cls_loss: 1.988 (2.854), reg_loss: 0.775 (1.287), time: 0.626 (0.617), eta: 4:16:59
2020-10-08 22:47:12,530 SSD.trainer INFO: iter: 005030, lr: 0.00100, total_loss: 2.629 (4.139), cls_loss: 1.931 (2.853), reg_loss: 0.699 (1.286), time: 0.581 (0.617), eta: 4:16:51
2020-10-08 22:47:18,767 SSD.trainer INFO: iter: 005040, lr: 0.00100, total_loss: 2.652 (4.136), cls_loss: 1.919 (2.851), reg_loss: 0.733 (1.285), time: 0.624 (0.617), eta: 4:16:45
2020-10-08 22:47:24,986 SSD.trainer INFO: iter: 005050, lr: 0.00100, total_loss: 2.749 (4.133), cls_loss: 1.979 (2.849), reg_loss: 0.770 (1.284), time: 0.622 (0.617), eta: 4:16:39
2020-10-08 22:47:30,805 SSD.trainer INFO: iter: 005060, lr: 0.00100, total_loss: 2.601 (4.130), cls_loss: 1.893 (2.847), reg_loss: 0.708 (1.283), time: 0.582 (0.617), eta: 4:16:31
2020-10-08 22:47:37,036 SSD.trainer INFO: iter: 005070, lr: 0.00100, total_loss: 2.663 (4.127), cls_loss: 1.917 (2.845), reg_loss: 0.746 (1.282), time: 0.623 (0.617), eta: 4:16:25
2020-10-08 22:47:43,266 SSD.trainer INFO: iter: 005080, lr: 0.00100, total_loss: 2.663 (4.124), cls_loss: 1.916 (2.843), reg_loss: 0.748 (1.281), time: 0.623 (0.617), eta: 4:16:19
2020-10-08 22:47:49,090 SSD.trainer INFO: iter: 005090, lr: 0.00100, total_loss: 2.674 (4.121), cls_loss: 1.935 (2.842), reg_loss: 0.739 (1.280), time: 0.582 (0.617), eta: 4:16:11
2020-10-08 22:47:55,314 SSD.trainer INFO: iter: 005100, lr: 0.00100, total_loss: 2.734 (4.119), cls_loss: 1.961 (2.840), reg_loss: 0.773 (1.279), time: 0.622 (0.617), eta: 4:16:05
2020-10-08 22:48:01,556 SSD.trainer INFO: iter: 005110, lr: 0.00100, total_loss: 2.604 (4.116), cls_loss: 1.895 (2.838), reg_loss: 0.709 (1.278), time: 0.624 (0.617), eta: 4:16:00
2020-10-08 22:48:07,661 SSD.trainer INFO: iter: 005120, lr: 0.00100, total_loss: 2.641 (4.113), cls_loss: 1.922 (2.836), reg_loss: 0.719 (1.277), time: 0.610 (0.617), eta: 4:15:53
2020-10-08 22:48:13,604 SSD.trainer INFO: iter: 005130, lr: 0.00100, total_loss: 2.715 (4.110), cls_loss: 1.967 (2.835), reg_loss: 0.748 (1.276), time: 0.594 (0.617), eta: 4:15:46
2020-10-08 22:48:19,823 SSD.trainer INFO: iter: 005140, lr: 0.00100, total_loss: 2.553 (4.107), cls_loss: 1.864 (2.833), reg_loss: 0.689 (1.274), time: 0.622 (0.617), eta: 4:15:40
2020-10-08 22:48:26,042 SSD.trainer INFO: iter: 005150, lr: 0.00100, total_loss: 2.663 (4.104), cls_loss: 1.921 (2.831), reg_loss: 0.742 (1.273), time: 0.622 (0.617), eta: 4:15:34
2020-10-08 22:48:31,901 SSD.trainer INFO: iter: 005160, lr: 0.00100, total_loss: 2.586 (4.101), cls_loss: 1.871 (2.829), reg_loss: 0.715 (1.272), time: 0.586 (0.617), eta: 4:15:26
2020-10-08 22:48:38,128 SSD.trainer INFO: iter: 005170, lr: 0.00100, total_loss: 2.655 (4.099), cls_loss: 1.909 (2.827), reg_loss: 0.746 (1.271), time: 0.623 (0.617), eta: 4:15:20
2020-10-08 22:48:44,374 SSD.trainer INFO: iter: 005180, lr: 0.00100, total_loss: 2.603 (4.096), cls_loss: 1.892 (2.825), reg_loss: 0.710 (1.270), time: 0.625 (0.617), eta: 4:15:15
2020-10-08 22:48:50,206 SSD.trainer INFO: iter: 005190, lr: 0.00100, total_loss: 2.744 (4.093), cls_loss: 1.957 (2.824), reg_loss: 0.787 (1.269), time: 0.583 (0.617), eta: 4:15:07
2020-10-08 22:48:56,459 SSD.trainer INFO: iter: 005200, lr: 0.00100, total_loss: 2.661 (4.090), cls_loss: 1.943 (2.822), reg_loss: 0.718 (1.268), time: 0.625 (0.617), eta: 4:15:01
2020-10-08 22:49:02,684 SSD.trainer INFO: iter: 005210, lr: 0.00100, total_loss: 2.644 (4.088), cls_loss: 1.919 (2.820), reg_loss: 0.726 (1.267), time: 0.622 (0.617), eta: 4:14:55
2020-10-08 22:49:08,493 SSD.trainer INFO: iter: 005220, lr: 0.00100, total_loss: 2.559 (4.085), cls_loss: 1.878 (2.819), reg_loss: 0.681 (1.266), time: 0.581 (0.617), eta: 4:14:47
2020-10-08 22:49:14,728 SSD.trainer INFO: iter: 005230, lr: 0.00100, total_loss: 2.683 (4.082), cls_loss: 1.948 (2.817), reg_loss: 0.735 (1.265), time: 0.624 (0.617), eta: 4:14:41
2020-10-08 22:49:20,949 SSD.trainer INFO: iter: 005240, lr: 0.00100, total_loss: 2.662 (4.079), cls_loss: 1.935 (2.815), reg_loss: 0.727 (1.264), time: 0.622 (0.617), eta: 4:14:35
2020-10-08 22:49:26,794 SSD.trainer INFO: iter: 005250, lr: 0.00100, total_loss: 2.673 (4.077), cls_loss: 1.945 (2.814), reg_loss: 0.728 (1.263), time: 0.585 (0.617), eta: 4:14:28
2020-10-08 22:49:33,006 SSD.trainer INFO: iter: 005260, lr: 0.00100, total_loss: 2.630 (4.074), cls_loss: 1.921 (2.812), reg_loss: 0.709 (1.262), time: 0.621 (0.617), eta: 4:14:22
2020-10-08 22:49:39,256 SSD.trainer INFO: iter: 005270, lr: 0.00100, total_loss: 2.540 (4.071), cls_loss: 1.859 (2.810), reg_loss: 0.681 (1.261), time: 0.625 (0.617), eta: 4:14:16
2020-10-08 22:49:45,350 SSD.trainer INFO: iter: 005280, lr: 0.00100, total_loss: 2.629 (4.068), cls_loss: 1.897 (2.808), reg_loss: 0.732 (1.260), time: 0.609 (0.617), eta: 4:14:09
2020-10-08 22:49:51,298 SSD.trainer INFO: iter: 005290, lr: 0.00100, total_loss: 2.665 (4.066), cls_loss: 1.945 (2.807), reg_loss: 0.720 (1.259), time: 0.595 (0.617), eta: 4:14:02
2020-10-08 22:49:57,527 SSD.trainer INFO: iter: 005300, lr: 0.00100, total_loss: 2.702 (4.063), cls_loss: 1.951 (2.805), reg_loss: 0.752 (1.258), time: 0.623 (0.617), eta: 4:13:56
2020-10-08 22:50:03,773 SSD.trainer INFO: iter: 005310, lr: 0.00100, total_loss: 2.627 (4.060), cls_loss: 1.916 (2.803), reg_loss: 0.711 (1.257), time: 0.625 (0.617), eta: 4:13:51
2020-10-08 22:50:09,592 SSD.trainer INFO: iter: 005320, lr: 0.00100, total_loss: 2.681 (4.058), cls_loss: 1.957 (2.802), reg_loss: 0.724 (1.256), time: 0.582 (0.617), eta: 4:13:43
2020-10-08 22:50:15,820 SSD.trainer INFO: iter: 005330, lr: 0.00100, total_loss: 2.547 (4.055), cls_loss: 1.857 (2.800), reg_loss: 0.690 (1.255), time: 0.623 (0.617), eta: 4:13:37
